exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-03 23:18,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3508928571428571,102,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.3776785714285714
2023-08-03 23:53,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3455357142857142,72,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.375
2023-08-04 00:20,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.34285714285714286,41,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.38571428571428573
2023-08-04 00:46,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3607142857142857,76,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.38392857142857145
2023-08-04 01:12,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3410714285714286,32,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.38125
2023-08-04 02:09,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3330357142857143,107,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3803571428571429
2023-08-04 03:05,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3330357142857143,107,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3803571428571429
2023-08-04 04:02,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3330357142857143,107,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3803571428571429
2023-08-04 05:27,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3473214285714286,131,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.375
2023-08-04 06:27,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3366071428571429,99,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.3732142857142857
2023-08-04 07:29,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.35267857142857145,66,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.3776785714285714
2023-08-04 08:27,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.34910714285714284,104,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.3794642857142857
2023-08-04 09:24,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.34464285714285714,79,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.3776785714285714
2023-08-04 10:02,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3392857142857143,68,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.3669642857142857
2023-08-04 10:30,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3276785714285714,39,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3678571428571429
2023-08-04 10:58,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3276785714285714,39,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3678571428571429
2023-08-04 11:25,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3276785714285714,39,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3678571428571429
2023-08-04 11:48,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.33482142857142855,71,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.36696428571428574
2023-08-04 12:12,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.33125,186,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.37410714285714286
2023-08-04 12:35,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.3392857142857143,189,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.37678571428571433
2023-08-04 12:52,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.31875,146,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.36696428571428574
2023-08-04 13:15,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.3321428571428572,92,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.36607142857142866
2023-08-04 13:35,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.32232142857142854,92,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.35982142857142857
2023-08-04 13:58,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.31607142857142856,184,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3571428571428571
2023-08-04 14:21,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.31607142857142856,184,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3571428571428571
2023-08-04 14:43,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.31607142857142856,184,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3571428571428571
2023-08-04 15:40,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3169642857142857,77,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.35357142857142854
2023-08-04 16:21,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3071428571428571,45,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.33571428571428574
2023-08-04 16:45,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3,45,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.325
2023-08-04 17:17,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3142857142857143,77,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.34285714285714286
2023-08-04 18:13,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3232142857142858,56,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.35357142857142854
2023-08-04 18:40,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.32232142857142854,71,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.34821428571428575
2023-08-04 19:21,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.33214285714285713,120,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.37410714285714286
2023-08-04 20:03,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.33214285714285713,120,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.37410714285714286
2023-08-04 20:45,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.33214285714285713,120,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.37410714285714286
2023-08-04 22:25,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.3410714285714286,120,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.3660714285714286
2023-08-05 00:05,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.3464285714285714,172,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.3678571428571428
2023-08-05 01:45,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.35267857142857145,174,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.3741071428571428
2023-08-05 03:25,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.34375,157,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.3794642857142857
2023-08-05 05:06,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.3464285714285714,157,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.3678571428571429
2023-08-05 05:55,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.34017857142857144,46,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.3633928571428572
2023-08-05 06:30,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.33303571428571427,57,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3696428571428571
2023-08-05 07:04,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.33303571428571427,57,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3696428571428571
2023-08-05 07:39,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.33303571428571427,57,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3696428571428571
2023-08-05 07:59,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.15089285714285713,58,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.1705357142857143
2023-08-05 08:16,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.1455357142857143,73,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.16785714285714287
2023-08-05 08:23,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.12321428571428572,3,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.14642857142857144
2023-08-05 08:38,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.15535714285714286,75,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.17678571428571427
2023-08-05 08:59,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.15357142857142855,110,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.18125000000000002
2023-08-05 09:17,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.15089285714285713,147,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.17410714285714285
2023-08-05 09:32,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.17410714285714288,85,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.19375
2023-08-05 09:47,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.17410714285714288,85,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.19375
2023-08-05 10:01,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.17410714285714288,85,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.19375
2023-08-05 10:36,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.15089285714285716,38,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.16428571428571428
2023-08-05 11:22,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.14910714285714285,105,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.16071428571428573
2023-08-05 12:14,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.14285714285714285,113,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.16785714285714287
2023-08-05 13:02,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.1625,115,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.1830357142857143
2023-08-05 13:28,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.15982142857142856,37,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.1732142857142857
2023-08-05 13:57,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.15803571428571428,74,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.17678571428571427
2023-08-05 14:22,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.17589285714285713,61,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.2017857142857143
2023-08-05 14:48,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.17589285714285713,61,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.2017857142857143
2023-08-05 15:13,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.17589285714285713,61,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.2017857142857143
2023-08-05 15:48,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.15357142857142855,20,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.16607142857142856
2023-08-05 17:27,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.1732142857142857,77,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.18482142857142858
2023-08-05 18:22,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.18035714285714285,46,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.20267857142857143
2023-08-05 19:01,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.16875,37,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.18214285714285713
2023-08-05 19:50,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.175,52,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.1830357142857143
2023-08-05 20:26,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.16964285714285715,10,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.18125
2023-08-05 21:30,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.17767857142857144,96,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.19642857142857145
2023-08-05 22:34,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.17767857142857144,96,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.19642857142857145
2023-08-05 23:38,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.17767857142857144,96,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.19642857142857145
2023-08-05 23:51,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.1625,75,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.18214285714285713
2023-08-06 00:14,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.16875,147,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.18928571428571428
2023-08-06 00:37,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.1973214285714286,177,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.21160714285714288
2023-08-06 00:47,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.16160714285714287,39,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.1830357142857143
2023-08-06 00:58,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.1705357142857143,49,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.19107142857142856
2023-08-06 01:11,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.16964285714285712,80,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.18839285714285714
2023-08-06 01:22,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.1901785714285714,84,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.2
2023-08-06 01:33,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.1901785714285714,84,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.2
2023-08-06 01:45,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.1901785714285714,84,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.2
2023-08-06 02:20,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.1723214285714286,61,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.18303571428571427
2023-08-06 02:51,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.17589285714285713,65,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.18214285714285713
2023-08-06 03:22,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.17410714285714288,61,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.18482142857142855
2023-08-06 03:52,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.17142857142857143,61,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.18035714285714285
2023-08-06 04:49,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.18303571428571427,172,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.18839285714285714
2023-08-06 05:18,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.17589285714285716,58,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.18482142857142858
2023-08-06 05:43,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.18125,41,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.19732142857142856
2023-08-06 06:07,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.18125,41,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.19732142857142856
2023-08-06 06:32,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.18125,41,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.19732142857142856
2023-08-06 07:20,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.17410714285714288,44,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.18214285714285716
2023-08-06 08:20,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.17678571428571427,73,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.19017857142857145
2023-08-06 09:22,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.17142857142857143,117,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.18482142857142858
2023-08-06 11:01,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.17410714285714285,137,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.18928571428571433
2023-08-06 12:38,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.18125,165,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.19017857142857142
2023-08-06 13:50,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.17767857142857144,112,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.19107142857142861
2023-08-06 14:39,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.18660714285714283,35,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.2
2023-08-06 15:28,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.18660714285714283,35,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.2
2023-08-06 16:18,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.18660714285714283,35,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.2
2023-08-06 16:33,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.1625,20,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.18125
2023-08-06 16:56,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.16696428571428573,20,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.18125000000000002
2023-08-06 17:18,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.16785714285714287,20,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.1830357142857143
2023-08-06 17:41,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.16517857142857145,139,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.17678571428571427
2023-08-06 18:04,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.16517857142857145,193,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.17767857142857144
2023-08-06 18:26,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.1660714285714286,13,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.17589285714285716
2023-08-06 18:39,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.16875,55,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.18035714285714283
2023-08-06 18:53,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.16875,55,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.18035714285714283
2023-08-06 19:06,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.16875,55,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.18035714285714283
2023-08-06 20:03,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.18125000000000002,189,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.18928571428571428
2023-08-06 20:59,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.18035714285714285,189,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.18839285714285714
2023-08-06 21:56,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.175,187,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.1848214285714286
2023-08-06 22:26,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.16607142857142856,9,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.17232142857142857
2023-08-06 23:21,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.16964285714285715,199,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.17589285714285713
2023-08-06 23:51,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.16428571428571428,14,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.17410714285714288
2023-08-07 00:19,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.1821428571428571,82,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.19821428571428573
2023-08-07 00:48,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.1821428571428571,82,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.19821428571428573
2023-08-07 01:15,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.1821428571428571,82,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.19821428571428573
2023-08-07 02:48,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.1776785714285714,172,0.3,0.3,5000,1,0.001,0.5,0.1,True,0.18839285714285714
2023-08-07 04:03,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.17589285714285716,142,0.3,0.5,5000,1,0.001,0.5,0.1,True,0.18482142857142858
2023-08-07 05:36,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.17142857142857143,176,0.3,1.0,5000,1,0.001,0.5,0.1,True,0.18303571428571427
2023-08-07 06:51,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.1732142857142857,120,0.5,0.3,5000,1,0.001,0.5,0.1,True,0.1776785714285714
2023-08-07 08:04,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.1732142857142857,156,0.5,0.5,5000,1,0.001,0.5,0.1,True,0.18035714285714288
2023-08-07 09:18,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.1732142857142857,141,0.5,1.0,5000,1,0.001,0.5,0.1,True,0.18125
2023-08-07 10:16,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.18125,37,1.0,0.3,5000,1,0.001,0.5,0.1,True,0.19375
2023-08-07 11:15,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.18125,37,1.0,0.5,5000,1,0.001,0.5,0.1,True,0.19375
2023-08-07 12:12,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.18125,37,1.0,1.0,5000,1,0.001,0.5,0.1,True,0.19375
